Duração;sys_created_on;assignment_group;short_description;node;cmdb_ci;number;severity;parent;cmdb_ci.sys_class_name;source;sn_priority_group;state;sys_id;type.display_value;u_action_time;u_closed_date;acknowledged;correlation_group;event_count;incident;metric_name;message_key;com_remediacao;Pilar;tasks_count;tasks_numbers;self_healing_status
00:15:30;08/05/2025 21:29;Pré Negociação;Low disk space;pmt5demomain01.xpcorretora.com.br;pmt5demomain01;Alert13753199;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;b83a75ff97cfe21077b1f846f053af54;RESOURCE_CONTENTION;0;08/05/2025 21:44;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;5906074451770830248_1754439780000V2-pmt5demomain01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:20:30;08/05/2025 21:43;Controle de Acessos;CPU saturation;SP3IIQTB01.xpcorretora.com.br;sp3iiqtb01;Alert13753205;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;837db1f397476e90b86c7727f053af3b;RESOURCE_CONTENTION;0;08/05/2025 22:04;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;357791238380947576_1754435351144V2-SP3IIQTB01.xpcorretora.com.br;Sim;Infra;1;REM0083072;REM_OK
00:34:30;08/05/2025 21:53;Banco de dados - SqlServer;CPU saturation;SP2SQL52.xpcorretora.com.br;sp2sql52;Alert13753313;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;34bf3d333b072614ab756c47f4e45a0a;RESOURCE_CONTENTION;0;08/05/2025 22:28;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-6193521918801800859_1754436600126V2-SP2SQL52.xpcorretora.com.br;Sim;Infra;1;REM0083073;REM_OK
00:11:00;08/05/2025 22:20;NOC;[Kubernetes] CPU throttling - tes-globalportfolio-core;xpi-prd-aks-02;xpi-prd-aks-02;Alert13753331;Medio / Minor;nan;Recurso de nuvem;SGO-Dynatrace;Alto(a);Encerrado;85f50ab797cfe650ff0efb96f053af86;CUSTOM_ALERT;0;08/05/2025 22:31;VERDADEIRO;Nenhum(a);2;nan;CUSTOM_ALERT;6963813441432203443_1754442780000V2-xpi-prd-aks-02;Sim;Infra;1;REM0083074;REM_OK
01:01:00;08/05/2025 22:50;Banco de dados - SqlServer;CPU saturation;SP3SQL67.xpcorretora.com.br;sp3sql67;Alert13753364;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;5dbc0a7b978b6e90b86c7727f053afe7;RESOURCE_CONTENTION;1820;08/05/2025 23:51;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-8451583022298401889_1754444670343V2-SP3SQL67.xpcorretora.com.br;Sim;Infra;1;REM0083075;REM_OK
00:04:50;08/05/2025 22:53;Consolidation;Memory saturation;az1psql29.xpcorretora.com.br;az1psql29;Alert13753471;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;347d02b747cf2e10a456f2c5036d43f2;RESOURCE_CONTENTION;25;08/05/2025 22:58;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-734662837882425725_1754444870053V2-az1psql29.xpcorretora.com.br;Sim;Infra;1;REM0083076;REM_OK
00:22:25;08/05/2025 23:27;Banco de dados - SqlServer;Low disk space;SP2DRCL01SQL06.xpcorretora.com.br;sp2drcl01sql06;Alert13753496;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;6d355a7b3b43ee1084491747f4e45abc;RESOURCE_CONTENTION;78;08/05/2025 23:49;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;-6479556092175812987_1754446860000V2-SP2DRCL01SQL06.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:26:35;08/05/2025 23:32;Projetos e arquitetura - banco de dados;CPU saturation;sp3exacc03db01.xpcorretora.com.br;sp3exacc03db01;Alert13753515;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;26669e33870bee50959ec8440cbb35d7;RESOURCE_CONTENTION;60;08/05/2025 23:59;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;6360223203680380291_1754445683491V2-sp3exacc03db01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:03:30;08/05/2025 23:56;Banco de dados - SqlServer;Low disk space;SP2DRCL01SQL06.xpcorretora.com.br;sp2drcl01sql06;Alert13753623;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;0ddb5abb47876e10a456f2c5036d4379;RESOURCE_CONTENTION;145;08/05/2025 23:59;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;1856735810939665062_1754448600000V2-SP2DRCL01SQL06.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:05:20;08/06/2025 00:06;Data In Streaming;CPU saturation;cldadfgwbr07.xpcorretora.com.br;cldadfgwbr07;Alert13753635;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;ff2e92f73b47ae102a256747f4e45a01;RESOURCE_CONTENTION;0;08/06/2025 00:12;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;8538495867850726298_1754449250285V2-cldadfgwbr07.xpcorretora.com.br;Sim;Infra;1;REM0083077;REM_OK
00:03:35;08/06/2025 00:07;Banco de dados - SqlServer;Memory saturation;SP2SQL50.xpcorretora.com.br;sp2sql50;Alert13753636;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;846e163b878ba2505a0a41170cbb35b8;RESOURCE_CONTENTION;81;08/06/2025 00:11;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-6725330875102650092_1754449290067V2-SP2SQL50.xpcorretora.com.br;Sim;Infra;1;REM0083078;REM_OK
00:28:35;08/06/2025 00:08;Developer Experience;Low disk space;SP2SFB02CS201.xpcorretora.com.br;sp2sfb02cs201;Alert13753637;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;059e96b387cb225089d9ea480cbb35af;RESOURCE_CONTENTION;0;08/06/2025 00:36;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;5993426649883323506_1754449200000V2-SP2SFB02CS201.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:06:40;08/06/2025 00:21;Banco de dados - SqlServer;Memory saturation;SP3SQL13.xpcorretora.com.br;sp3sql13;Alert13753643;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;b881a2f787cb225089d9ea480cbb356d;RESOURCE_CONTENTION;110;08/06/2025 00:27;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;6269483345548819811_1754450070193V2-SP3SQL13.xpcorretora.com.br;Sim;Infra;1;REM0083079;REM_OK
00:21:15;08/06/2025 00:24;Banco de dados - SqlServer;CPU saturation;sp2drcl01sql07.xpcorretora.com.br;sp2drcl01sql07;Alert13753648;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;6722263b87cb225089d9ea480cbb3588;RESOURCE_CONTENTION;139;08/06/2025 00:45;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-342660802807924398_1754450300446V2-sp2drcl01sql07.xpcorretora.com.br;Sim;Infra;1;REM0083080;REM_OK
00:04:05;08/06/2025 00:33;Controle de Acessos;CPU saturation;SP2DRIIQSVC01.xpcorretora.com.br;sp2driiqsvc01;Alert13753652;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;ff34e2b7978ba250e62cb9b6f053afe1;RESOURCE_CONTENTION;148;08/06/2025 00:37;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;2499379228950819831_1754450840145V2-SP2DRIIQSVC01.xpcorretora.com.br;Sim;Infra;1;REM0083082;REM_OK
00:05:25;08/06/2025 00:33;Banco de dados - SqlServer;Memory saturation;az1psql20.xpcorretora.com.br;az1psql20;Alert13753653;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;ab44a2bb978ba2504487b55ef053af6d;RESOURCE_CONTENTION;164;08/06/2025 00:38;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;6005875344844003021_1754450870300V2-az1psql20.xpcorretora.com.br;Sim;Infra;1;REM0083081;REM_OK
00:14:00;08/06/2025 00:36;Controle de Acessos;CPU saturation;sp2vaultssh01.xpcorretora.com.br;sp2vaultssh01;Alert13753657;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;e3e46a339783ae90b86c7727f053afd8;RESOURCE_CONTENTION;87;08/06/2025 00:50;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-347733684095431526_1754451040217V2-sp2vaultssh01.xpcorretora.com.br;Sim;Infra;1;REM0083083;REM_OK
00:08:00;08/06/2025 00:42;Banco de dados - SqlServer;Memory saturation;SP2SQL50.xpcorretora.com.br;sp2sql50;Alert13753663;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;4646e6f7878bee50959ec8440cbb356a;RESOURCE_CONTENTION;96;08/06/2025 00:50;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-2896240957840664757_1754451370319V2-SP2SQL50.xpcorretora.com.br;Sim;Infra;1;REM0083084;REM_OK
00:12:20;08/06/2025 00:44;Controle de Acessos;CPU saturation;sp2vaultssh02.xpcorretora.com.br;sp2vaultssh02;Alert13753666;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;97d662b73b032e104fee7947f4e45a04;RESOURCE_CONTENTION;48;08/06/2025 00:56;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-4480335079077069433_1754451540107V2-sp2vaultssh02.xpcorretora.com.br;Sim;Infra;1;REM0083085;REM_OK
00:02:40;08/06/2025 00:48;Finance Ops;HadesProxy (Web) is in undesirable (stopped) state;PRDRCPROXY62.xpcorretora.com.br;prdrcproxy62;Alert13753668;Crítico;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;4ea726f3474b6e10a456f2c5036d43c7;AVAILABILITY;0;08/06/2025 00:50;VERDADEIRO;Nenhum(a);2;nan;SERVICE_AVAIBILITY;-8399256293899715953_1754451170317V2-PRDRCPROXY62.xpcorretora.com.br;Sim;Infra;1;REM0083086;REM_OK
00:15:05;08/06/2025 01:09;NOC;[Kubernetes] OOM - tes-product-control-energy-api;xpi-prd-aks-01;xpi-prd-aks-01;Alert13753762;Medio / Minor;Alert13753765;Recurso de nuvem;SGO-Dynatrace;Moderado(a);Encerrado;059c6af387cbee50959ec8440cbb3579;CUSTOM_ALERT;0;08/06/2025 01:24;VERDADEIRO;Secundário(a);2;nan;CUSTOM_ALERT;1714614441040056812_1754452860000V2-xpi-prd-aks-01;Sim;Infra;1;REM0083087;REM_OK
00:09:00;08/06/2025 01:11;NOC;[Kubernetes] OOM - fp-antifraud-lynx-fallback;xpi-prd-brazilsoutheast-aks;xpi-prd-brazilsoutheast-aks;Alert13753764;Medio / Minor;Alert13753765;Recurso de nuvem;SGO-Dynatrace;Moderado(a);Encerrado;6e0d6eff3bc7ae102a256747f4e45a9b;CUSTOM_ALERT;0;08/06/2025 01:20;VERDADEIRO;Secundário(a);2;nan;CUSTOM_ALERT;-532547225949319179_1754452920000V2-xpi-prd-brazilsoutheast-aks;Sim;Infra;1;REM0083088;REM_OK
00:24:45;08/06/2025 01:26;Banco de dados - SqlServer;Low disk space;SP2DRCL01SQL06.xpcorretora.com.br;sp2drcl01sql06;Alert13753770;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;b870b23f3b436214a05cc037f4e45a92;RESOURCE_CONTENTION;96;08/06/2025 01:51;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;5182537829583732002_1754454000000V2-SP2DRCL01SQL06.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:50;08/06/2025 01:40;QuantDevs;Memory saturation;redistes01.xpcorretora.com.br;redistes01;Alert13753774;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;3cb3bafb3b476694d3613c37f4e45ae0;RESOURCE_CONTENTION;0;08/06/2025 01:45;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;4790260052239476457_1754454900040V2-redistes01.xpcorretora.com.br;Sim;Infra;1;REM0083089;REM_OK
00:09:00;08/06/2025 01:59;Fatores de Autenticação;Memory saturation;az1psql37.xpcorretora.com.br;az1psql37;Alert13753847;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;9e08bef3978f261077b1f846f053afc4;RESOURCE_CONTENTION;0;08/06/2025 02:08;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-3218320543718174123_1754456040064V2-az1psql37.xpcorretora.com.br;Sim;Infra;1;REM0083090;REM_OK
00:09:35;08/06/2025 02:05;Controle de Acessos;Memory saturation;az1psql48.xpcorretora.com.br;az1psql48;Alert13753864;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;1f79f2b3474f6e10a456f2c5036d43ef;RESOURCE_CONTENTION;0;08/06/2025 02:15;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-2374358828689772683_1754456420112V2-az1psql48.xpcorretora.com.br;Sim;Infra;1;REM0083091;REM_OK
01:40:40;08/06/2025 02:18;Banco de dados - SqlServer;Low disk space;sp2drsql28.xpcorretora.com.br;sp2drsql28;Alert13753867;Alto / Major;Alert13753868;Windows Server;SGO-Dynatrace;Urgente;Encerrado;675c7e7f474f6e10a456f2c5036d431f;RESOURCE_CONTENTION;205;08/06/2025 03:59;VERDADEIRO;Secundário(a);2;nan;LOW_DISK_SPACE;-6094420748350094238_1754457120000V2-sp2drsql28.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:06:05;08/06/2025 02:29;QuantDevs;Memory saturation;redistes01.xpcorretora.com.br;redistes01;Alert13753872;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;63defa3f974bae90b86c7727f053afb0;RESOURCE_CONTENTION;0;08/06/2025 02:35;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-1235627908456520747_1754457830083V2-redistes01.xpcorretora.com.br;Sim;Infra;1;REM0083092;REM_OK
00:03:40;08/06/2025 02:39;Banco de dados - SqlServer;Memory saturation;SP2SQL50.xpcorretora.com.br;sp2sql50;Alert13753877;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;b4218b3b874fee50959ec8440cbb35ee;RESOURCE_CONTENTION;130;08/06/2025 02:43;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;8821384732394900969_1754458420187V2-SP2SQL50.xpcorretora.com.br;Sim;Infra;1;REM0083093;REM_OK
00:03:55;08/06/2025 03:07;Run The Bank;CPU saturation;porchestrade01.xpcorretora.com.br;porchestrade01;Alert13753985;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;99778bf39703e2504487b55ef053afda;RESOURCE_CONTENTION;0;08/06/2025 03:10;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;4908397592660948547_1754460061221V2-porchestrade01.xpcorretora.com.br;Não;Infra;1;REM0083094;REM_OK
00:03:00;08/06/2025 03:12;NOC;[Kubernetes] CPU throttling - dynatrace;xpi-prd-brazilsoutheast-aks;xpi-prd-brazilsoutheast-aks;Alert13753997;Medio / Minor;nan;Recurso de nuvem;SGO-Dynatrace;Alto(a);Encerrado;13c807fb970ba6906e5efcb6f053af90;CUSTOM_ALERT;0;08/06/2025 03:15;VERDADEIRO;Nenhum(a);2;nan;CUSTOM_ALERT;1972574828560711391_1754459820000V2-xpi-prd-brazilsoutheast-aks;Sim;Infra;1;REM0083095;REM_OK
00:04:30;08/06/2025 03:22;Data In Streaming;CPU saturation;cldadfgwbr08.xpcorretora.com.br;cldadfgwbr08;Alert13754012;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;35ea8b7f8783625089d9ea480cbb357f;RESOURCE_CONTENTION;0;08/06/2025 03:26;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-7406482920975310927_1754460980230V2-cldadfgwbr08.xpcorretora.com.br;Sim;Infra;1;REM0083096;REM_OK
00:15:45;08/06/2025 03:29;REX Core;Low disk space;pctlrisco02.xpcorretora.com.br;pctlrisco02;Alert13754013;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;339c437f3bcf2614ab756c47f4e45a97;RESOURCE_CONTENTION;313;08/06/2025 03:45;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;6792292873143864960_1754459820000V2-pctlrisco02.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:10;08/06/2025 03:29;Seguradora Previdência;Memory saturation;az1psql23.xpcorretora.com.br;az1psql23;Alert13754014;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;5bac833f4743ae10a456f2c5036d438b;RESOURCE_CONTENTION;0;08/06/2025 03:33;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;530436203145809337_1754461460323V2-az1psql23.xpcorretora.com.br;Sim;Infra;1;REM0083097;REM_OK
00:04:25;08/06/2025 04:20;Banco de dados - SqlServer;Memory saturation;az1psql20.xpcorretora.com.br;az1psql20;Alert13754132;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;8638df7b3b436614ab756c47f4e45a34;RESOURCE_CONTENTION;122;08/06/2025 04:24;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-1641264164381826091_1754464470046V2-az1psql20.xpcorretora.com.br;Sim;Infra;1;REM0083098;REM_OK
00:09:00;08/06/2025 04:41;NOC;[Kubernetes] OOM - mkt-audience-cdp-script-manager;xpi-prd-aks-02;xpi-prd-aks-02;Alert13754139;Medio / Minor;Alert13754141;Recurso de nuvem;SGO-Dynatrace;Moderado(a);Encerrado;350d13fb478bea10b270fec4f26d43ac;CUSTOM_ALERT;0;08/06/2025 04:50;VERDADEIRO;Secundário(a);2;nan;CUSTOM_ALERT;7872123971310426302_1754465520000V2-xpi-prd-aks-02;Sim;Infra;1;REM0083099;REM_OK
00:04:50;08/06/2025 06:37;Consolidation;Memory saturation;az1psql29.xpcorretora.com.br;az1psql29;Alert13754349;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;0fa7f3b747032e10b270fec4f26d43f6;RESOURCE_CONTENTION;0;08/06/2025 06:42;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-1890141831933008783_1754472720156V2-az1psql29.xpcorretora.com.br;Sim;Infra;1;REM0083104;REM_OK
00:13:00;08/06/2025 06:52;NOC;[Kubernetes] CPU throttling - position-custody;xpi-prd-aks-02;xpi-prd-aks-02;Alert13754460;Medio / Minor;Alert13754462;Recurso de nuvem;SGO-Dynatrace;Moderado(a);Encerrado;671b3ff397c3e6906e5efcb6f053afa8;CUSTOM_ALERT;207;08/06/2025 07:05;VERDADEIRO;Secundário(a);2;nan;CUSTOM_ALERT;3605279565511629339_1754473620000V2-xpi-prd-aks-02;Sim;Infra;1;REM0083107;REM_OK
00:14:03;08/06/2025 07:13;NOC;[Kubernetes] OOM - pe-produtos-estruturados-centralizador-etl;xpi-prd-aks-01;xpi-prd-aks-01;Alert13754482;Medio / Minor;Alert13754490;Recurso de nuvem;SGO-Dynatrace;Moderado(a);Encerrado;8aef33bf978fea50ff0efb96f053af7d;CUSTOM_ALERT;361;08/06/2025 07:27;VERDADEIRO;Secundário(a);2;nan;CUSTOM_ALERT;8207311308078415469_1754474820000V2-xpi-prd-aks-01;Sim;Infra;1;REM0083108;REM_OK
00:13:00;08/06/2025 07:25;NOC;[Kubernetes] OOM - pe-produtos-estruturados-centralizador-etl;xpi-prd-brazilsoutheast-aks;xpi-prd-brazilsoutheast-aks;Alert13754489;Medio / Minor;Alert13754490;Recurso de nuvem;SGO-Dynatrace;Moderado(a);Encerrado;43a2440c47d3ea90f15dfb72036d43f6;CUSTOM_ALERT;216;08/06/2025 07:38;VERDADEIRO;Secundário(a);2;nan;CUSTOM_ALERT;-5562437263157839937_1754475360000V2-xpi-prd-brazilsoutheast-aks;Sim;Infra;1;REM0083109;REM_OK
00:03:40;08/06/2025 08:32;Pós Negociação RF e RV;CPU saturation;SP2MTASEC01.xpcorretora.com.br;sp2mtasec01;Alert13754621;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;16f118c03b57a214a05cc037f4e45a35;RESOURCE_CONTENTION;0;08/06/2025 08:36;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;-8924077610859371264_1754479580436V2-SP2MTASEC01.xpcorretora.com.br;Sim;Infra;1;REM0083113;REM_OK
00:02:40;08/06/2025 09:39;Pós Negociação RF e RV;Multiple infrastructure problems;SP3INOA01.xpcorretora.com.br;sp3inoa01;Alert13754741;Crítico;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;895168883b5ba214a05cc037f4e45ab0;AVAILABILITY;0;08/06/2025 09:42;FALSO;Nenhum(a);5;nan;SERVICE_AVAIBILITY;-5531470622812173827_1754483920318V2-SP3INOA01.xpcorretora.com.br;Sim;Infra;1;REM0083118;REM_OK
00:15:10;08/06/2025 11:30;Finance Ops;Problem: Ares_RicoHBService : NTErro : OutOfMemory;SP2PRCHADESC4.xpcorretora.com.br;sp2prchadesc4;Alert13755041;Medio / Minor;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;fd9abc003b13ae104fee7947f4e45a42;CUSTOM_ALERT;0;08/06/2025 11:45;VERDADEIRO;Nenhum(a);2;nan;CUSTOM_ALERT;-7586122828039216338_1754490590423V2-SP2PRCHADESC4.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
01:05:40;08/06/2025 11:40;Finance Ops;Problem: Ares_RicoHBService : Mercury Client0 Disconnected;SP2PRCHADESC4.xpcorretora.com.br;sp2prchadesc4;Alert13755049;Medio / Minor;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;39fcfc003b17e614ab756c47f4e45a3d;CUSTOM_ALERT;3836;08/06/2025 12:46;VERDADEIRO;Nenhum(a);2;nan;CUSTOM_ALERT;-6992511132963419389_1754491214431V2-SP2PRCHADESC4.xpcorretora.com.br;Sim;Infra;1;REM0083121;REM_OK
00:04:50;08/06/2025 11:48;Sistemas Corporativos;Low disk space;azrpifrs01.xpcorretora.com.br;azrpifrs01;Alert13755054;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;23ceb0803b53ae104fee7947f4e45ae0;RESOURCE_CONTENTION;0;08/06/2025 11:53;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;2095840766194012948_1754491320000V2-azrpifrs01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:05:45;08/06/2025 11:53;;CPU saturation;aks-arquitetura1-55429786-vmss0002CC;;Alert13755159;Alto / Major;nan;None;SGO-Dynatrace;Moderado(a);Encerrado;d8ef3c008797a65089d9ea480cbb35d5;RESOURCE_CONTENTION;0;08/06/2025 11:58;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;8381642221710105603_1754491610418V2-aks-arquitetura1-55429786-vmss0002CC;Não;Infra;0;;REM_NOT_OK
00:03:20;08/06/2025 12:11;QuantDevs;Memory saturation;sp2tesbm05.xpcorretora.com.br;sp2tesbm05;Alert13755166;Alto / Major;Alert13755173;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;f42445c4479b6e10b270fec4f26d43f3;RESOURCE_CONTENTION;0;08/06/2025 12:15;VERDADEIRO;Secundário(a);2;nan;MEMORY_SATURATED;6733513217042129004_1754492750563V2-sp2tesbm05.xpcorretora.com.br;Sim;Infra;2;REM0083123, REM0083124;REM_OK
00:11:20;08/06/2025 12:44;Métricas de Portfólio RV;Memory saturation;SP2SVRTEC38.xpcorretora.com.br;sp2svrtec38;Alert13755222;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;a0bb494c879b2250658f85580cbb3516;RESOURCE_CONTENTION;0;08/06/2025 12:56;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-4483530615124205379_1754494740201V2-SP2SVRTEC38.xpcorretora.com.br;Sim;Infra;1;REM0083125;REM_OK
00:05:35;08/06/2025 14:21;Banco de dados - SqlServer;Memory saturation;SP3SQL13.xpcorretora.com.br;sp3sql13;Alert13755481;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;90d1e98c3b572a14ab756c47f4e45a1b;RESOURCE_CONTENTION;148;08/06/2025 14:27;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;5691978662233459281_1754500550289V2-SP3SQL13.xpcorretora.com.br;Sim;Infra;1;REM0083127;REM_OK
00:10:40;08/06/2025 14:36;Middleware;CPU saturation;daddsx04.xpcorretora.com.br;daddsx04;Alert13755486;Alto / Major;Alert13755488;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;f03569003b9bae104fee7947f4e45a35;RESOURCE_CONTENTION;147;08/06/2025 14:46;VERDADEIRO;Secundário(a);2;nan;CPU_SATURATED;1415766898495057509_1754501360534V2-daddsx04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:11:00;08/06/2025 14:38;Middleware;CPU saturation Servidores AD;daddsx04.xpcorretora.com.br;daddsx04;Alert13755487;Crítico;Alert13755488;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;65b56d003b9b6a94d3613c37f4e45a03;AVAILABILITY;498;08/06/2025 14:49;VERDADEIRO;Secundário(a);2;nan;AVAILABILITY_EVENT;6850518146614991927_1754501520000V2-daddsx04.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:12:55;08/06/2025 15:28;Banco de dados - SqlServer;CPU saturation;SP2DRCL01SQL05.xpcorretora.com.br;sp2drcl01sql05;Alert13755617;Alto / Major;nan;Windows Server;SGO-Dynatrace;Urgente;Encerrado;a63179003b9762502a256747f4e45a0a;RESOURCE_CONTENTION;92;08/06/2025 15:41;VERDADEIRO;Nenhum(a);2;nan;CPU_SATURATED;301515024882557966_1754504570564V2-SP2DRCL01SQL05.xpcorretora.com.br;Sim;Infra;1;REM0083128;REM_OK
00:11:50;08/06/2025 16:11;Banco de dados - SqlServer;Low disk space;az1psql13.xpcorretora.com.br;az1psql13;Alert13755767;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;300bbdcc4797ae10b270fec4f26d43e1;RESOURCE_CONTENTION;102;08/06/2025 16:23;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;2618831238116580253_1754507100000V2-az1psql13.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
01:57:05;08/06/2025 16:52;OrderFlow;Low disk space;sp2fvserver01.xpcorretora.com.br;sp2fvserver01;Alert13755887;Alto / Major;nan;Servidor Linux;SGO-Dynatrace;Alto(a);Encerrado;2964c6c087936a505a0a41170cbb3579;RESOURCE_CONTENTION;1679;08/06/2025 18:49;VERDADEIRO;Nenhum(a);2;nan;LOW_DISK_SPACE;5763706120712249076_1754509560000V2-sp2fvserver01.xpcorretora.com.br;Não;Infra;0;;REM_NOT_OK
00:04:55;08/06/2025 18:15;Squad Reconciliação;Memory saturation;papporion04.xpcorretora.com.br;papporion04;Alert13756040;Alto / Major;nan;Windows Server;SGO-Dynatrace;Alto(a);Encerrado;fa579a843b17aa14ab756c47f4e45abf;RESOURCE_CONTENTION;0;08/06/2025 18:20;VERDADEIRO;Nenhum(a);2;nan;MEMORY_SATURATED;-6308396421688934944_1754514570097V2-papporion04.xpcorretora.com.br;Sim;Infra;1;REM0083132;REM_OK
